campaign_id,campaign_type,offer_type,audience_segment,device_main,send_day,send_hour,subject_length,has_personalization,subject_sentiment,is_urgent,has_image,nb_links,cta_count,audience_size,marketing_pressure,previous_segment_open_rate,previous_segment_ctr,open_rate,click_rate,conversion_rate
1632,newsletter,bundle,prospect,desktop,wednesday,20,52,0,neutral,0,1,2,1,47072,4,0.1981,0.0204,0.1132,0.0367,0.0196
1633,cart_abandonment,free_shipping,new_customer,mobile,thursday,8,56,1,urgent,1,1,2,3,50869,4,0.248,0.0412,0.2684,0.1137,0.091
1634,cart_abandonment,discount,loyal_customer,desktop,wednesday,9,66,1,positive,0,1,3,1,93693,3,0.3485,0.115,0.351,0.205,0.1365
1635,newsletter,limited_offer,new_customer,desktop,saturday,18,50,1,neutral,0,1,2,3,73246,2,0.2143,0.0604,0.161,0.1062,0.0427
1636,newsletter,bundle,prospect,mobile,tuesday,20,58,1,positive,0,1,1,2,46854,0,0.2504,0.0382,0.2169,0.0768,0.0357
1637,promo,discount,prospect,mobile,tuesday,14,36,0,neutral,0,1,2,2,15853,4,0.1247,0.0344,0.1695,0.0892,0.0587
1638,newsletter,limited_offer,loyal_customer,mobile,friday,17,19,0,urgent,1,1,5,3,33229,2,0.3286,0.0899,0.2602,0.1543,0.061
1639,newsletter,limited_offer,new_customer,mobile,thursday,17,24,1,positive,0,1,2,1,80712,4,0.2529,0.0566,0.2125,0.1003,0.035
1640,newsletter,limited_offer,loyal_customer,mobile,friday,7,58,0,neutral,0,1,4,2,7387,2,0.3469,0.0725,0.308,0.1841,0.0814
1641,cart_abandonment,free_shipping,prospect,desktop,tuesday,16,32,1,positive,0,1,3,1,64118,1,0.1962,0.0628,0.2472,0.1415,0.1026
1642,onboarding,discount,inactive_customer,mobile,tuesday,9,32,1,positive,0,1,2,3,57310,2,0.1601,0.0157,0.2214,0.0913,0.043
1643,onboarding,no_offer,prospect,desktop,sunday,18,57,1,positive,0,1,4,3,50781,0,0.1451,0.0246,0.1705,0.085,0.037
1644,promo,no_offer,prospect,desktop,sunday,17,36,0,positive,0,0,1,1,89961,3,0.2445,0.0413,0.1527,0.0612,0.0311
1645,reactivation,bundle,loyal_customer,mobile,tuesday,7,42,1,positive,0,1,3,1,90767,6,0.3672,0.0726,0.2949,0.1218,0.0516
1646,onboarding,no_offer,inactive_customer,mobile,thursday,12,34,0,urgent,1,1,2,3,15099,5,0.1827,0.0456,0.1064,0.0468,0.0102
1647,reactivation,no_offer,new_customer,mobile,saturday,13,38,1,positive,0,1,3,3,58824,0,0.2107,0.0492,0.1948,0.0965,0.0553
1648,newsletter,limited_offer,loyal_customer,mobile,sunday,16,48,0,urgent,1,1,2,3,46474,1,0.3502,0.0755,0.2841,0.165,0.0836
1649,cart_abandonment,no_offer,prospect,desktop,thursday,18,67,1,urgent,1,1,5,3,8472,2,0.1956,0.0309,0.1883,0.0659,0.0498
1650,cart_abandonment,no_offer,prospect,mobile,friday,8,46,1,neutral,0,1,3,2,45023,4,0.2307,0.0365,0.1994,0.0823,0.0586
1651,onboarding,discount,new_customer,mobile,friday,13,50,1,neutral,0,1,3,3,78530,5,0.2023,0.0417,0.1932,0.1031,0.0621
1652,newsletter,no_offer,inactive_customer,desktop,sunday,12,42,1,urgent,1,1,3,3,16055,4,0.1232,0.0353,0.0834,0.0273,0.001
1653,cart_abandonment,bundle,prospect,mobile,wednesday,19,73,1,urgent,1,1,3,3,98925,1,0.2068,0.0364,0.2122,0.1316,0.0949
1654,promo,no_offer,prospect,desktop,tuesday,15,25,0,positive,0,0,2,1,35600,0,0.1697,0.0129,0.2008,0.0881,0.0313
1655,promo,free_shipping,new_customer,mobile,saturday,8,39,0,neutral,0,0,2,1,33021,6,0.2301,0.0549,0.1905,0.1051,0.0507
1656,cart_abandonment,bundle,prospect,desktop,tuesday,16,48,1,positive,0,1,5,3,37241,6,0.2329,0.0093,0.1949,0.0527,0.0421
1657,newsletter,bundle,loyal_customer,mobile,sunday,19,28,1,neutral,0,0,3,1,83306,3,0.3601,0.0683,0.2801,0.1238,0.0585
1658,onboarding,no_offer,new_customer,mobile,tuesday,8,31,0,positive,0,1,2,3,25054,3,0.1784,0.0476,0.1927,0.0981,0.0366
1659,newsletter,no_offer,inactive_customer,mobile,friday,16,18,1,urgent,1,1,2,2,83594,6,0.1267,0.0099,0.076,0.0255,0.001
1660,onboarding,bundle,inactive_customer,desktop,sunday,17,28,1,urgent,1,1,4,1,25051,6,0.2222,0.025,0.1614,0.0817,0.0395
1661,promo,discount,inactive_customer,desktop,wednesday,14,39,1,urgent,1,1,5,3,46530,0,0.1887,0.0066,0.2179,0.0723,0.0348
1662,newsletter,no_offer,inactive_customer,mobile,tuesday,7,42,0,positive,0,1,5,1,35902,6,0.187,0.0403,0.103,0.0298,0.001
1663,promo,discount,new_customer,desktop,thursday,18,52,1,urgent,1,1,2,3,41910,1,0.2708,0.0447,0.2731,0.1134,0.0547
1664,onboarding,free_shipping,prospect,mobile,wednesday,17,39,1,neutral,0,0,2,2,94758,2,0.1819,0.0169,0.2478,0.1253,0.0644
1665,newsletter,limited_offer,prospect,mobile,monday,19,19,1,positive,0,0,2,3,79037,6,0.2111,0.0342,0.1589,0.061,0.0216
1666,reactivation,limited_offer,loyal_customer,mobile,saturday,14,48,1,neutral,0,1,4,1,54382,3,0.3426,0.085,0.276,0.1401,0.062
1667,newsletter,free_shipping,prospect,mobile,friday,14,30,1,neutral,0,0,1,3,44997,4,0.2355,0.0276,0.1747,0.0553,0.016
1668,newsletter,discount,inactive_customer,mobile,monday,12,29,0,positive,0,1,3,1,82776,6,0.1417,0.0394,0.1426,0.058,0.0167
1669,promo,free_shipping,new_customer,mobile,thursday,10,51,0,positive,0,1,4,3,19394,1,0.2831,0.0404,0.2732,0.1367,0.0652
1670,promo,discount,new_customer,mobile,monday,18,41,0,urgent,1,0,3,1,1715,3,0.2721,0.0322,0.2523,0.1266,0.0729
1671,reactivation,discount,new_customer,mobile,sunday,9,43,0,neutral,0,0,5,3,76979,0,0.2304,0.0398,0.1845,0.0932,0.0346
1672,onboarding,bundle,inactive_customer,desktop,thursday,11,68,0,positive,0,0,1,1,91651,3,0.136,0.0357,0.112,0.0682,0.05
1673,reactivation,no_offer,inactive_customer,mobile,wednesday,11,55,1,positive,0,1,2,2,81901,0,0.1663,0.0353,0.1652,0.0679,0.014
1674,newsletter,free_shipping,prospect,mobile,monday,11,40,1,positive,0,1,5,2,60977,3,0.1393,0.0209,0.1672,0.0743,0.0227
1675,cart_abandonment,discount,new_customer,mobile,saturday,20,46,1,positive,0,1,3,1,39938,3,0.2313,0.0521,0.2462,0.1399,0.109
1676,newsletter,discount,new_customer,desktop,wednesday,14,19,1,urgent,1,1,5,2,98150,2,0.257,0.0623,0.264,0.1268,0.0395
1677,newsletter,free_shipping,prospect,mobile,saturday,14,61,1,positive,0,1,2,3,93304,3,0.1776,0.0523,0.1003,0.0749,0.0246
1678,reactivation,no_offer,loyal_customer,mobile,saturday,12,71,1,positive,0,1,1,3,41197,6,0.3123,0.0865,0.1434,0.0765,0.0389
1679,promo,free_shipping,new_customer,desktop,saturday,19,30,1,positive,0,1,1,1,30470,6,0.2499,0.0532,0.178,0.115,0.0469
1680,onboarding,limited_offer,prospect,mobile,friday,7,26,0,neutral,0,1,4,2,57936,6,0.2361,0.0297,0.1839,0.0695,0.0442
1681,cart_abandonment,no_offer,prospect,desktop,sunday,20,35,0,urgent,1,1,4,1,27885,0,0.2205,0.0374,0.1921,0.1267,0.0805
1682,promo,no_offer,inactive_customer,mobile,saturday,19,21,1,neutral,0,1,2,1,34546,3,0.1969,0.0307,0.0998,0.0505,0.02
1683,reactivation,bundle,new_customer,mobile,sunday,10,55,0,neutral,0,0,1,2,92764,1,0.2906,0.0147,0.221,0.0719,0.0422
1684,cart_abandonment,bundle,prospect,mobile,thursday,8,61,0,neutral,0,1,4,2,55040,6,0.1835,0.036,0.1388,0.0901,0.0721
1685,onboarding,bundle,loyal_customer,mobile,tuesday,11,20,0,urgent,1,0,4,2,40387,6,0.375,0.0807,0.3519,0.1739,0.0881
1686,promo,discount,prospect,desktop,monday,14,57,1,neutral,0,1,5,2,83447,0,0.1951,0.0249,0.2422,0.0981,0.0403
1687,cart_abandonment,no_offer,inactive_customer,mobile,wednesday,19,53,1,urgent,1,1,3,2,39439,5,0.0876,0.0079,0.0895,0.0246,0.0197
1688,onboarding,discount,loyal_customer,desktop,saturday,14,68,1,urgent,1,1,2,3,25504,4,0.3857,0.0725,0.255,0.1552,0.0908
1689,onboarding,discount,inactive_customer,desktop,friday,16,37,0,urgent,1,1,2,3,80395,6,0.1416,0.0128,0.1461,0.042,0.0336
1690,promo,free_shipping,prospect,desktop,saturday,20,63,1,urgent,1,1,1,2,15787,2,0.1676,0.055,0.171,0.1112,0.0622
1691,onboarding,bundle,prospect,desktop,tuesday,15,68,1,positive,0,1,1,2,1337,4,0.2375,0.0478,0.1967,0.0829,0.051
1692,promo,free_shipping,new_customer,mobile,wednesday,19,63,1,urgent,1,1,2,3,94513,4,0.2264,0.0413,0.2337,0.1068,0.0433
1693,reactivation,limited_offer,new_customer,mobile,tuesday,12,45,0,positive,0,1,4,1,22871,5,0.2869,0.0551,0.2209,0.1088,0.0475
1694,onboarding,bundle,new_customer,mobile,friday,18,37,1,urgent,1,1,2,3,33544,1,0.23,0.0285,0.2642,0.119,0.0609
1695,newsletter,no_offer,prospect,mobile,wednesday,11,26,1,urgent,1,1,2,2,98103,5,0.1493,0.0228,0.1475,0.054,0.005
1696,newsletter,bundle,loyal_customer,mobile,monday,13,32,0,urgent,1,1,1,2,10009,5,0.3508,0.0923,0.2531,0.1243,0.0564
1697,onboarding,free_shipping,loyal_customer,desktop,wednesday,8,38,1,neutral,0,0,4,2,51557,4,0.3234,0.0877,0.3317,0.1641,0.0687
1698,onboarding,no_offer,loyal_customer,mobile,tuesday,8,29,1,urgent,1,1,4,3,79347,3,0.4226,0.072,0.3876,0.1701,0.0617
1699,promo,bundle,inactive_customer,mobile,saturday,9,36,1,neutral,0,1,4,1,88292,2,0.1655,0.0086,0.1633,0.0627,0.0502
1700,cart_abandonment,bundle,prospect,mobile,tuesday,19,48,0,positive,0,1,1,3,37979,4,0.2799,0.0413,0.2005,0.1008,0.0599
1701,cart_abandonment,no_offer,new_customer,desktop,wednesday,17,73,0,neutral,0,1,5,1,12274,4,0.2167,0.0542,0.1612,0.0928,0.0622
1702,newsletter,limited_offer,new_customer,desktop,sunday,13,44,1,neutral,0,1,4,2,4447,0,0.2825,0.046,0.2488,0.1102,0.062
1703,onboarding,no_offer,inactive_customer,desktop,saturday,9,41,0,neutral,0,0,5,1,44781,1,0.152,0.033,0.1016,0.0536,0.0239
1704,promo,bundle,prospect,mobile,saturday,8,45,1,positive,0,1,4,2,40705,4,0.1563,0.0481,0.1706,0.0787,0.0445
1705,cart_abandonment,no_offer,prospect,mobile,saturday,15,29,0,positive,0,1,4,1,71298,1,0.1865,0.0328,0.181,0.1021,0.0816
1706,cart_abandonment,limited_offer,prospect,mobile,wednesday,20,46,1,urgent,1,1,3,2,41996,5,0.2451,0.0431,0.2187,0.1174,0.0882
1707,promo,free_shipping,prospect,mobile,friday,12,57,0,neutral,0,1,1,1,59005,4,0.1794,0.032,0.1877,0.0589,0.0411
1708,onboarding,no_offer,inactive_customer,desktop,tuesday,10,18,0,neutral,0,0,2,1,82478,0,0.1459,0.0099,0.2141,0.0743,0.0293
1709,newsletter,discount,inactive_customer,desktop,friday,11,61,1,neutral,0,1,1,2,75499,3,0.172,0.0228,0.1107,0.0577,0.0251
1710,newsletter,no_offer,prospect,mobile,tuesday,19,42,1,neutral,0,1,1,3,9065,4,0.1626,0.0382,0.1571,0.064,0.001
1711,promo,free_shipping,prospect,mobile,monday,15,52,1,neutral,0,1,5,2,42372,5,0.1934,0.0214,0.1552,0.0708,0.025
1712,reactivation,free_shipping,prospect,desktop,saturday,9,59,0,urgent,1,0,4,2,24423,5,0.229,0.0446,0.1477,0.0172,0.0138
1713,onboarding,limited_offer,new_customer,mobile,thursday,12,37,1,positive,0,1,4,1,26118,6,0.2679,0.0602,0.2759,0.1403,0.0709
1714,cart_abandonment,bundle,loyal_customer,mobile,thursday,20,46,0,urgent,1,1,5,1,17818,4,0.3672,0.1002,0.2926,0.1643,0.1173
1715,promo,no_offer,prospect,mobile,saturday,12,18,0,positive,0,1,1,2,16707,1,0.249,0.032,0.1613,0.0639,0.0206
1716,cart_abandonment,discount,new_customer,mobile,monday,13,65,0,positive,0,1,2,1,63535,0,0.2507,0.034,0.2028,0.143,0.1116
1717,reactivation,limited_offer,new_customer,mobile,friday,14,27,0,positive,0,0,5,1,92244,4,0.2401,0.039,0.1912,0.0811,0.0377
1718,cart_abandonment,discount,loyal_customer,mobile,saturday,11,74,1,urgent,1,0,1,2,1209,2,0.3536,0.1067,0.3127,0.1969,0.1487
1719,onboarding,free_shipping,loyal_customer,mobile,monday,12,32,0,urgent,1,1,5,1,58635,0,0.3748,0.076,0.352,0.1836,0.1021
1720,reactivation,limited_offer,prospect,desktop,monday,10,27,0,positive,0,1,3,2,82115,6,0.1878,0.0302,0.1354,0.0507,0.0318
1721,reactivation,bundle,prospect,mobile,sunday,12,67,1,urgent,1,1,3,1,66385,2,0.1516,0.0516,0.1549,0.0743,0.0348
1722,reactivation,discount,loyal_customer,desktop,monday,11,71,1,neutral,0,1,4,3,88892,0,0.3663,0.1031,0.3185,0.1461,0.0781
1723,reactivation,limited_offer,new_customer,mobile,sunday,9,30,0,positive,0,1,4,3,52175,0,0.2337,0.0532,0.2465,0.1313,0.0554
1724,promo,discount,loyal_customer,mobile,saturday,7,36,1,neutral,0,1,5,2,88350,3,0.3114,0.0823,0.2812,0.15,0.0714
1725,promo,bundle,inactive_customer,desktop,monday,11,68,1,neutral,0,1,1,2,87462,5,0.1544,0.0158,0.1021,0.0422,0.02
1726,promo,bundle,inactive_customer,mobile,friday,16,44,1,neutral,0,1,5,1,68166,6,0.1539,0.0344,0.1407,0.0377,0.018
1727,onboarding,discount,loyal_customer,mobile,friday,20,36,1,positive,0,1,4,2,59566,0,0.3863,0.099,0.3628,0.222,0.0985
1728,reactivation,no_offer,loyal_customer,mobile,saturday,10,24,1,positive,0,1,1,3,78043,5,0.3633,0.0977,0.2242,0.1256,0.0458
1729,reactivation,free_shipping,loyal_customer,mobile,saturday,8,42,0,neutral,0,0,3,1,49098,6,0.3444,0.0853,0.2171,0.1327,0.0637
1730,newsletter,discount,loyal_customer,mobile,sunday,20,55,1,neutral,0,1,3,1,32528,3,0.2888,0.093,0.2619,0.1623,0.0719
1731,newsletter,bundle,loyal_customer,mobile,wednesday,7,18,1,neutral,0,1,4,3,81675,4,0.3639,0.0852,0.3159,0.1364,0.0745
1732,reactivation,no_offer,new_customer,mobile,wednesday,18,41,1,positive,0,0,5,2,64327,5,0.2306,0.0288,0.1684,0.0435,0.0181
1733,newsletter,no_offer,prospect,mobile,wednesday,12,22,1,urgent,1,0,4,1,30550,0,0.2056,0.0542,0.2227,0.1289,0.03
1734,onboarding,limited_offer,loyal_customer,mobile,saturday,7,28,1,positive,0,1,2,3,8575,3,0.3355,0.0876,0.3114,0.1723,0.0821
1735,newsletter,free_shipping,loyal_customer,mobile,tuesday,19,54,1,positive,0,1,1,2,74487,5,0.3378,0.0665,0.2402,0.1205,0.0512
1736,onboarding,no_offer,new_customer,desktop,tuesday,13,60,0,neutral,0,1,5,2,37036,6,0.2161,0.0456,0.1524,0.0651,0.0136
1737,cart_abandonment,discount,new_customer,mobile,thursday,14,58,1,neutral,0,1,3,2,18705,4,0.2838,0.0671,0.2699,0.1508,0.0995
1738,cart_abandonment,discount,inactive_customer,desktop,sunday,19,40,0,positive,0,0,5,1,2475,3,0.1583,0.0313,0.1272,0.084,0.0663
1739,newsletter,limited_offer,inactive_customer,mobile,thursday,11,38,0,neutral,0,1,5,2,32092,0,0.1449,0.0277,0.1929,0.0731,0.0228
1740,onboarding,discount,new_customer,mobile,saturday,15,74,0,positive,0,0,1,3,30067,6,0.2698,0.0635,0.1979,0.0901,0.0463
1741,reactivation,no_offer,new_customer,mobile,saturday,18,28,1,urgent,1,0,3,3,36318,3,0.2224,0.0679,0.1885,0.0803,0.0371
1742,cart_abandonment,bundle,inactive_customer,mobile,monday,18,46,1,neutral,0,1,1,2,95714,4,0.1382,0.0157,0.129,0.0758,0.0606
1743,cart_abandonment,no_offer,loyal_customer,mobile,saturday,18,39,1,urgent,1,1,1,3,4505,6,0.3393,0.0744,0.2623,0.1168,0.0763
1744,reactivation,bundle,prospect,mobile,tuesday,17,22,1,positive,0,1,3,3,80029,3,0.1834,0.0533,0.1673,0.0888,0.0283
1745,promo,bundle,loyal_customer,mobile,tuesday,17,23,1,positive,0,0,2,3,4984,0,0.3884,0.0984,0.3816,0.1841,0.0928
1746,reactivation,free_shipping,new_customer,desktop,saturday,13,37,1,positive,0,0,4,3,99113,1,0.2459,0.0474,0.2079,0.0922,0.0285
1747,newsletter,bundle,prospect,desktop,tuesday,19,19,1,positive,0,0,2,2,89720,0,0.188,0.0297,0.1789,0.0638,0.0325
1748,cart_abandonment,no_offer,inactive_customer,mobile,thursday,8,73,1,urgent,1,1,4,1,65179,6,0.1723,0.0435,0.1322,0.0795,0.0536
1749,newsletter,free_shipping,new_customer,desktop,thursday,17,25,1,positive,0,1,5,3,77615,6,0.259,0.0669,0.215,0.0702,0.0218
1750,promo,discount,new_customer,desktop,monday,19,60,0,neutral,0,1,5,1,59738,0,0.2267,0.0435,0.1915,0.1106,0.0621
1751,reactivation,discount,new_customer,desktop,friday,14,72,1,positive,0,1,5,3,12857,5,0.2499,0.0344,0.1632,0.0612,0.0285
1752,promo,no_offer,loyal_customer,mobile,friday,18,70,0,urgent,1,1,1,1,62437,5,0.3534,0.0895,0.2183,0.1215,0.0557
1753,reactivation,discount,prospect,mobile,tuesday,13,48,1,urgent,1,1,2,2,74679,4,0.2343,0.0298,0.2052,0.0483,0.0229
1754,promo,no_offer,inactive_customer,mobile,saturday,16,21,1,urgent,1,0,5,1,17104,1,0.1459,0.0212,0.124,0.0534,0.0075
1755,reactivation,bundle,new_customer,mobile,tuesday,10,63,1,urgent,1,1,5,2,21002,4,0.2053,0.0452,0.2082,0.0965,0.0401
1756,reactivation,limited_offer,loyal_customer,mobile,sunday,8,25,1,neutral,0,1,5,1,75852,5,0.3195,0.0651,0.2459,0.106,0.0453
1757,reactivation,free_shipping,new_customer,mobile,thursday,16,54,1,neutral,0,1,5,2,60767,3,0.2071,0.026,0.1724,0.0456,0.0239
1758,cart_abandonment,discount,inactive_customer,desktop,tuesday,14,71,1,urgent,1,1,3,3,72828,1,0.2369,0.0147,0.2176,0.0963,0.077
1759,promo,free_shipping,inactive_customer,mobile,wednesday,20,49,1,neutral,0,1,2,3,87548,1,0.1415,0.0175,0.1345,0.0782,0.029
1760,promo,bundle,prospect,mobile,wednesday,11,65,1,urgent,1,1,5,3,32976,6,0.176,0.0321,0.1957,0.0603,0.0253
1761,reactivation,discount,prospect,desktop,sunday,19,46,1,positive,0,1,5,1,82937,5,0.1694,0.0245,0.0923,0.0472,0.0164
1762,promo,free_shipping,new_customer,mobile,wednesday,7,53,1,positive,0,0,4,2,16622,1,0.179,0.0539,0.2121,0.1111,0.0538
1763,cart_abandonment,discount,new_customer,mobile,saturday,11,43,0,neutral,0,1,5,2,84105,3,0.2285,0.018,0.2452,0.0798,0.0639
1764,onboarding,free_shipping,new_customer,mobile,thursday,18,42,1,neutral,0,1,3,2,85536,2,0.2733,0.0755,0.2696,0.1462,0.0577
1765,promo,bundle,loyal_customer,mobile,thursday,20,53,1,neutral,0,0,4,2,66524,4,0.3724,0.0798,0.29,0.1444,0.0764
1766,newsletter,free_shipping,loyal_customer,mobile,wednesday,16,63,1,positive,0,1,1,1,48907,2,0.3154,0.0639,0.302,0.163,0.0714
1767,cart_abandonment,no_offer,loyal_customer,mobile,wednesday,19,25,0,neutral,0,1,5,1,85096,2,0.3284,0.0736,0.302,0.1347,0.0966
1768,onboarding,no_offer,loyal_customer,mobile,saturday,12,18,0,positive,0,0,1,1,38628,5,0.3617,0.0789,0.2537,0.1218,0.0588
1769,promo,free_shipping,loyal_customer,mobile,wednesday,16,43,0,neutral,0,1,5,2,62580,0,0.3726,0.0896,0.3352,0.1793,0.0817
1770,newsletter,no_offer,prospect,desktop,monday,17,61,1,neutral,0,1,2,3,16704,5,0.2235,0.0376,0.1566,0.0226,0.001
1771,newsletter,no_offer,inactive_customer,mobile,thursday,8,73,0,urgent,1,1,1,2,36564,1,0.1445,0.0295,0.1232,0.0621,0.023
1772,onboarding,limited_offer,inactive_customer,desktop,sunday,8,18,1,positive,0,1,2,2,54520,4,0.1956,0.0307,0.1426,0.0769,0.0417
1773,reactivation,no_offer,loyal_customer,mobile,monday,18,29,1,neutral,0,0,1,3,43999,4,0.3516,0.1297,0.2139,0.1002,0.018
1774,newsletter,limited_offer,inactive_customer,mobile,sunday,11,71,1,urgent,1,1,5,2,42620,0,0.153,0.0413,0.1751,0.1016,0.0331
1775,newsletter,discount,inactive_customer,mobile,friday,7,53,1,urgent,1,1,2,1,52556,2,0.1353,0.0154,0.1598,0.0875,0.0381
1776,promo,no_offer,prospect,mobile,thursday,7,21,1,neutral,0,1,5,3,67538,1,0.1697,0.0257,0.1742,0.0605,0.0225
1777,onboarding,limited_offer,loyal_customer,desktop,tuesday,11,38,1,neutral,0,0,2,3,52450,1,0.3573,0.0673,0.3974,0.1842,0.0907
1778,cart_abandonment,discount,inactive_customer,desktop,tuesday,11,41,0,urgent,1,1,2,1,91962,3,0.192,0.0255,0.2191,0.1118,0.0743
1779,onboarding,limited_offer,prospect,desktop,sunday,15,41,1,neutral,0,1,1,3,82711,5,0.2457,0.0356,0.1714,0.0568,0.0405
1780,reactivation,bundle,loyal_customer,mobile,sunday,8,37,0,urgent,1,1,3,3,29400,1,0.3584,0.0807,0.2482,0.1598,0.0838
1781,newsletter,limited_offer,new_customer,mobile,monday,13,34,1,positive,0,1,5,2,65350,5,0.2263,0.0473,0.2208,0.0975,0.0192
1782,newsletter,limited_offer,prospect,mobile,tuesday,18,73,0,neutral,0,1,1,2,86953,3,0.1679,0.0511,0.1346,0.0847,0.0295
1783,promo,no_offer,prospect,mobile,saturday,12,29,1,urgent,1,1,2,2,4888,1,0.2225,0.0394,0.2086,0.098,0.0484
1784,newsletter,limited_offer,inactive_customer,mobile,monday,18,74,0,urgent,1,1,1,2,28172,0,0.1587,0.0108,0.1146,0.0526,0.0332
1785,onboarding,discount,inactive_customer,mobile,wednesday,12,58,1,positive,0,1,1,1,63396,6,0.195,0.0322,0.1421,0.0878,0.0588
1786,cart_abandonment,no_offer,loyal_customer,mobile,monday,7,61,1,neutral,0,0,2,2,26343,5,0.3782,0.0941,0.2728,0.1355,0.0721
1787,promo,discount,new_customer,mobile,wednesday,11,36,1,neutral,0,1,3,2,74749,1,0.2771,0.0723,0.309,0.1412,0.0564
1788,cart_abandonment,no_offer,inactive_customer,desktop,monday,9,18,1,positive,0,0,3,2,72991,4,0.1785,0.005,0.1692,0.0557,0.0446
1789,newsletter,free_shipping,prospect,mobile,wednesday,18,67,0,neutral,0,1,4,1,76710,0,0.198,0.0225,0.1764,0.0962,0.036
1790,promo,discount,loyal_customer,mobile,saturday,13,42,1,positive,0,1,1,1,90000,5,0.3087,0.0775,0.3043,0.1351,0.0728
1791,reactivation,bundle,inactive_customer,mobile,wednesday,19,21,0,neutral,0,1,5,2,63759,6,0.1669,0.0116,0.0529,0.0055,0.001
1792,reactivation,no_offer,new_customer,desktop,tuesday,9,61,1,urgent,1,0,1,1,40871,5,0.2111,0.0536,0.158,0.0532,0.0278
1793,reactivation,discount,new_customer,mobile,saturday,14,22,1,neutral,0,1,1,1,44655,3,0.229,0.0223,0.2014,0.0545,0.0373
1794,newsletter,no_offer,new_customer,mobile,friday,12,41,1,urgent,1,1,5,2,59852,6,0.2904,0.0375,0.1869,0.0586,0.0061
1795,cart_abandonment,free_shipping,prospect,desktop,tuesday,15,71,1,urgent,1,1,2,3,63976,0,0.2136,0.0433,0.2367,0.1217,0.0888
1796,newsletter,discount,loyal_customer,mobile,friday,15,18,0,urgent,1,1,2,2,18259,6,0.355,0.1038,0.2332,0.1552,0.0563
1797,cart_abandonment,bundle,inactive_customer,desktop,thursday,19,30,1,urgent,1,1,4,1,49408,6,0.0846,0.0387,0.143,0.0727,0.0581
1798,promo,no_offer,new_customer,mobile,friday,20,21,1,urgent,1,1,1,3,66091,2,0.2337,0.0357,0.1677,0.0928,0.0514
1799,promo,limited_offer,inactive_customer,mobile,tuesday,11,50,0,positive,0,0,5,2,54551,0,0.1347,0.0183,0.1757,0.0627,0.0415
1800,promo,bundle,new_customer,desktop,saturday,17,45,0,neutral,0,1,4,2,69568,5,0.2284,0.0364,0.1886,0.0829,0.0374
1801,onboarding,no_offer,new_customer,mobile,sunday,9,32,1,urgent,1,1,4,1,46477,2,0.2367,0.0412,0.2867,0.1414,0.0608
1802,onboarding,bundle,prospect,mobile,wednesday,10,36,1,neutral,0,1,5,2,91604,2,0.1839,0.0428,0.2419,0.1179,0.0461
1803,newsletter,discount,loyal_customer,mobile,friday,20,70,1,urgent,1,0,3,1,43495,5,0.3876,0.0662,0.2577,0.1348,0.0742
1804,promo,bundle,prospect,mobile,saturday,13,23,1,urgent,1,1,5,1,36584,3,0.2064,0.0481,0.1755,0.1019,0.0568
1805,cart_abandonment,free_shipping,loyal_customer,mobile,wednesday,9,44,0,urgent,1,1,1,2,37494,6,0.3433,0.0674,0.3472,0.1658,0.1015
1806,promo,limited_offer,loyal_customer,mobile,tuesday,14,61,1,positive,0,1,5,3,11836,2,0.3508,0.0853,0.3168,0.1441,0.0869
1807,promo,limited_offer,inactive_customer,desktop,wednesday,11,70,0,neutral,0,0,1,1,78096,3,0.1738,0.0196,0.1779,0.0592,0.0245
1808,newsletter,limited_offer,new_customer,mobile,wednesday,15,33,0,urgent,1,1,5,3,57862,4,0.2736,0.0139,0.2208,0.0847,0.0336
1809,reactivation,free_shipping,inactive_customer,mobile,saturday,8,66,1,urgent,1,1,5,1,53287,6,0.1659,0.0193,0.0676,0.0186,0.0048
1810,cart_abandonment,limited_offer,prospect,desktop,wednesday,15,28,0,positive,0,1,5,3,58550,5,0.2278,0.0342,0.1848,0.0897,0.0718
1811,promo,discount,inactive_customer,mobile,wednesday,18,22,0,neutral,0,1,4,1,86934,5,0.1626,0.0361,0.142,0.0817,0.0449
1812,cart_abandonment,discount,new_customer,desktop,saturday,12,66,1,positive,0,1,1,2,81977,5,0.2458,0.0624,0.2277,0.1004,0.0803
1813,cart_abandonment,bundle,loyal_customer,desktop,tuesday,13,24,1,positive,0,1,4,2,9624,0,0.3198,0.0903,0.3512,0.1963,0.1292
